"","sidebid","year","f_a","f_b","f_c","f_d","f_e","f_f","fm_a","fm_b","fm_c","fm_d","fm_e","fm_f","m_a","m_b","m_c","m_d","m_e","m_f","mm_a","mm_b","mm_c","mm_d","mm_e","mm_f","t_a","t_b","t_c","t_d","t_e","t_f","tm_a","tm_b","tm_c","tm_d","tm_e","tm_f"
"1417",1119,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418",1119,1994,4,4,4,4,4,4,3,3,3,3,4,4,2,2,2,2,2,2,1,1,1,1,1,1,5,5,5,5,8,38,3,3,3,3,4,14
"1419",1119,1995,3,3,3,3,4,9,0,0,0,0,1,3,1,1,1,1,2,3,0,0,0,0,1,1,5,5,5,5,8,20,0,0,0,0,1,4
"1420",1119,1996,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,7,7,7,7,9,27,7,7,7,7,7,13
"1421",1119,1997,1,1,1,1,1,11,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,3,1,1,1,1,3,29,0,0,0,0,1,14
"1422",1119,1998,1,1,1,1,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,12,2,2,2,2,2,9
"1423",1119,1999,0,0,0,0,0,1,2,2,2,2,2,3,0,0,0,0,0,1,1,1,1,1,1,2,12,12,12,12,12,15,6,6,6,6,6,9
"1424",1119,2000,2,2,2,2,2,6,1,1,1,1,1,5,2,2,2,2,2,3,1,1,1,1,1,2,7,7,7,7,8,20,3,3,3,3,3,11
"1425",1119,2001,6,6,6,6,6,7,3,3,3,3,3,4,5,5,5,5,5,5,2,2,2,2,2,2,12,12,12,12,12,20,6,6,6,6,6,11
"1426",1119,2002,0,0,0,0,1,2,8,8,8,8,8,9,0,0,0,0,1,2,1,1,1,1,1,2,13,13,13,13,14,21,9,9,9,9,9,16
"1427",1119,2003,3,3,3,3,3,6,3,3,3,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,16,4,4,4,4,4,13
"1428",1119,2004,4,4,4,4,4,6,3,3,3,3,3,4,3,3,3,3,3,3,2,2,2,2,2,2,4,4,4,4,4,11,3,3,3,3,3,7
"1429",1119,2005,3,3,3,3,3,4,1,1,1,1,1,2,1,1,1,1,1,2,0,0,0,0,0,1,8,8,8,8,8,11,6,6,6,6,6,9
"1430",1119,2006,2,2,2,2,2,6,2,2,2,2,2,5,2,2,2,2,2,4,2,2,2,2,2,3,4,4,4,4,4,15,2,2,2,2,2,10
"1431",1119,2007,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,20,1,1,1,1,1,12
"1432",1119,2008,1,1,1,1,1,1,1,1,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,1,18,18,18,18,18,81,7,7,7,7,7,39
"1433",1119,2009,6,6,6,6,6,26,3,3,3,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,70,10,10,10,10,10,42
"1434",1119,2010,7,7,7,7,7,35,6,6,6,6,6,23,2,2,2,2,2,3,2,2,2,2,2,2,15,15,15,15,15,68,9,9,9,9,9,39
"1435",1119,2011,3,3,3,3,3,24,2,2,2,2,2,18,1,1,1,1,1,5,1,1,1,1,1,5,14,14,14,14,14,60,11,11,11,11,11,42
"1436",1119,2012,0,0,0,0,1,12,2,2,2,2,3,10,0,0,0,0,0,2,1,1,1,1,1,3,13,13,13,13,15,54,5,5,5,5,6,31
"1437",1119,2013,0,0,0,0,0,0,1,1,1,1,1,8,0,0,0,0,0,0,1,1,1,1,1,1,15,15,15,15,15,92,3,3,3,3,3,43
"1438",1120,2001,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5
"1439",1120,2002,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,8,0,0,0,0,0,7
"1440",1120,2003,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9
"1441",1120,2004,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4
"1442",1120,2005,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3
"1443",1120,2006,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,8
"1444",1120,2007,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,11
"1445",1120,2008,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63,0,0,0,0,0,32
"1446",1120,2009,0,0,0,0,0,20,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,32
"1447",1120,2010,0,0,0,0,0,28,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,30
"1448",1120,2011,0,0,0,0,0,21,0,0,0,0,0,16,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,46,0,0,0,0,0,31
"1449",1120,2012,0,0,0,0,1,12,0,0,0,0,1,8,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,41,0,0,0,0,1,26
"1450",1120,2013,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,40
"1451",1121,2007,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,11
"1452",1121,2008,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63,0,0,0,0,0,32
"1453",1121,2009,0,0,0,0,0,20,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,32
"1454",1121,2010,0,0,0,0,0,28,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,30
"1455",1121,2011,0,0,0,0,0,20,0,0,0,0,0,16,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,45,0,0,0,0,0,31
"1456",1121,2012,0,0,0,0,0,11,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,39,0,0,0,0,0,25
"1457",1122,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1458",1122,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1459",1122,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1460",1122,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1461",1122,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1462",1122,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1463",1123,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1464",1123,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1465",1123,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1466",1123,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1467",1123,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1468",1123,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1469",1123,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1470",1123,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1471",1123,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1472",1123,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1473",1123,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1474",1123,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1475",1123,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1476",1123,1984,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14,20,0,0,0,0,14,18
"1477",1123,1985,0,0,0,0,3,7,0,0,0,0,3,6,0,0,0,0,3,6,0,0,0,0,3,5,0,0,0,0,3,10,0,0,0,0,3,8
"1478",1123,1986,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,8,23,0,0,0,0,5,16
"1479",1123,1987,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,0,0,3,0,0,0,0,0,3,1,1,1,1,3,11,0,0,0,0,2,8
"1480",1123,1988,11,11,11,11,12,17,10,10,10,10,11,15,3,3,3,3,4,8,3,3,3,3,4,8,32,32,32,32,33,51,29,29,29,29,30,41
"1481",1123,1989,24,24,24,24,24,32,21,21,21,21,21,27,15,15,15,15,15,21,14,14,14,14,14,20,37,37,37,37,37,63,31,31,31,31,31,49
"1482",1123,1990,2,2,2,2,2,3,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,4,4,4,4,4,6,2,2,2,2,2,4
"1483",1123,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1484",1123,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1485",1123,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486",1123,1994,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1487",1123,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4
"1488",1124,1970,4,4,4,4,5,5,4,4,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,5,4,4,4,4,5,5
"1489",1124,1971,6,6,6,6,7,7,4,4,4,4,4,4,1,1,1,1,1,1,0,0,0,0,0,0,7,7,7,7,8,8,4,4,4,4,4,4
"1490",1124,1972,16,16,16,16,17,19,12,12,12,12,13,15,3,3,3,3,3,3,3,3,3,3,3,3,16,16,16,16,17,19,12,12,12,12,13,15
"1491",1124,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,11,8,8,8,8,8,8
"1492",1124,1974,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,24,25,16,16,16,16,17,17
"1493",1124,1975,0,1,1,1,4,4,0,0,0,0,3,3,0,1,1,1,2,2,0,0,0,0,1,1,26,27,27,27,30,30,21,21,21,21,24,24
"1494",1124,1976,14,16,16,16,20,21,10,11,11,11,15,16,0,1,1,1,1,1,0,0,0,0,0,0,17,19,19,19,23,25,13,14,14,14,18,20
"1495",1124,1977,9,11,11,11,11,12,7,9,9,9,9,10,0,0,0,0,0,0,0,0,0,0,0,0,23,25,25,25,25,27,21,23,23,23,23,24
"1496",1124,1978,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,32,32,32,32,33,34,24,24,24,24,25,25
"1497",1124,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,72,72,73,76,30,30,30,30,30,31
"1498",1124,1980,0,0,0,0,1,3,3,3,3,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33,33,34,45,22,22,22,22,23,32
"1499",1124,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,29,29,29,37,21,21,21,21,21,27
"1500",1124,1982,0,0,0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,1,20,20,20,20,20,23,12,12,12,12,12,15
"1501",1124,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,27,13,13,13,13,13,15
"1502",1124,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,35,37,26,26,26,26,26,28
"1503",1124,1985,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,16,7,7,7,7,7,10
"1504",1124,1986,4,4,4,4,4,7,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,21,7,7,7,7,7,16
"1505",1124,1987,2,2,2,2,2,3,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,17,24,12,12,12,12,12,13
"1506",1124,1988,4,4,4,4,4,6,4,4,4,4,4,5,0,0,0,0,0,1,0,0,0,0,0,1,22,22,22,22,22,25,21,21,21,21,21,23
"1507",1124,1989,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,38,19,19,19,19,19,26
"1508",1124,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,24,16,16,16,16,16,18
"1509",1124,1991,5,5,5,5,5,5,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,31,40,25,25,25,25,25,28
"1510",1124,1992,4,4,4,4,4,4,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,80,80,80,80,80,95,62,62,62,62,62,72
"1511",1124,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512",1124,1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,35,54,32,32,32,32,32,39
"1513",1124,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2
"1514",1124,1996,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,10,4,4,4,4,4,5
"1515",1124,1997,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,11,3,3,3,3,3,10
"1516",1124,1998,2,2,2,2,2,8,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,24,6,6,6,6,6,17
"1517",1124,1999,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,32,3,3,3,3,3,23
"1518",1124,2000,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,20,2,2,2,2,2,13
"1519",1124,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,23
"1520",1124,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5
"1521",1124,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1
"1522",1124,2004,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1
"1523",1124,2005,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,10
"1524",1124,2006,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
"1525",1124,2007,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5
"1526",1124,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5
"1527",1124,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,1
"1528",1124,2010,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,1,22
"1529",1124,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,25,0,0,0,0,0,15
"1530",1125,1998,1,1,1,1,1,7,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,22,2,2,2,2,2,15
"1531",1125,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,21
"1532",1125,2000,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,20,2,2,2,2,2,14
"1533",1125,2001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,34,5,5,5,5,5,28
"1534",1125,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5
"1535",1125,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
"1536",1125,2004,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,12,1,1,1,1,1,2
"1537",1125,2005,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,10
"1538",1125,2006,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
"1539",1125,2007,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,7
"1540",1125,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5
"1541",1125,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
"1542",1125,2010,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,26,0,0,0,0,0,21
"1543",1125,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,25,1,1,1,1,1,16
"1544",1125,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,17,1,1,1,1,1,12
"1545",1126,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1546",1126,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1547",1126,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1548",1126,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1549",1126,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1550",1126,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1551",1126,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1552",1126,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1553",1126,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1554",1126,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1555",1126,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1556",1127,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1557",1127,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1558",1127,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1559",1127,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1560",1127,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1561",1127,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1562",1127,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1563",1127,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1564",1127,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1565",1127,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1566",1127,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567",1127,1986,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,6,1,1,1,1,1,6
"1568",1127,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1569",1127,1988,10,10,10,10,10,10,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,11,11,11,11,11,24,10,10,10,10,10,23
"1570",1127,1989,10,10,10,10,10,11,7,7,7,7,7,8,8,8,8,8,8,8,5,5,5,5,5,5,12,12,12,12,12,16,8,8,8,8,8,11
"1571",1127,1990,5,5,5,5,5,8,5,5,5,5,5,8,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,10,6,6,6,6,6,9
"1572",1127,1991,6,6,6,6,6,9,6,6,6,6,6,7,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,8,14,6,6,6,6,6,9
"1573",1127,1992,6,6,6,6,6,7,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,7,10,6,6,6,6,6,8
"1574",1127,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575",1127,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,3,3
"1576",1127,1995,2,2,2,2,2,4,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,6,26,1,1,1,1,1,18
"1577",1127,1996,4,4,4,4,8,15,4,4,4,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,26,59,4,4,4,4,11,12
"1578",1127,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"1579",1129,2004,0,0,0,0,0,15,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,26,0,0,0,0,0,17
"1580",1129,2005,3,3,3,3,3,16,3,3,3,3,3,10,0,0,0,0,0,7,0,0,0,0,0,3,7,7,7,7,12,50,5,5,5,5,8,25
"1581",1129,2006,6,6,6,6,6,35,3,3,3,3,3,22,4,4,4,4,4,14,2,2,2,2,2,10,10,10,10,10,10,97,3,3,3,3,3,51
"1582",1129,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,95,1,1,1,1,1,67
